entry,at,order
"""Kazi @ T6BLGsBNLZ"" checks",2020-05-30T04:17:59.072Z,1.59081E+14
"turn: 8♠, 3♦, 10♥ [Q♥]",2020-05-30T04:17:57.070Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" checks",2020-05-30T04:17:56.163Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" checks",2020-05-30T04:17:54.363Z,1.59081E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T04:17:52.738Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" checks",2020-05-30T04:17:49.726Z,1.59081E+14
"flop:  [8♠, 3♦, 10♥]",2020-05-30T04:17:46.447Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" calls with 100",2020-05-30T04:17:45.536Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 100",2020-05-30T04:17:44.555Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" folds",2020-05-30T04:17:42.650Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T04:17:35.201Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 100",2020-05-30T04:17:22.563Z,1.59081E+14
"""JX @ 2G9coVWBct"" raises with 100",2020-05-30T04:17:20.354Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" calls with 20",2020-05-30T04:17:12.210Z,1.59081E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T04:17:10.757Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 20",2020-05-30T04:17:07.008Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" calls with 20",2020-05-30T04:17:05.460Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" calls with 20",2020-05-30T04:17:04.477Z,1.59081E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T04:17:03.017Z,1.59081E+14
"""Han @ zkpZrelbNa"" folds",2020-05-30T04:16:58.144Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T04:16:55.439Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 20",2020-05-30T04:16:52.738Z,1.59081E+14
"""JX @ 2G9coVWBct"" posts a big blind of 20",2020-05-30T04:16:49.054Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" posts a small blind of 10",2020-05-30T04:16:49.054Z,1.59081E+14
"Your hand is J♥, 9♣",2020-05-30T04:16:49.054Z,1.59081E+14
"-- starting hand #55 (dealer: ""Dany @ Uo7D5I9OYU"") --",2020-05-30T04:16:49.054Z,1.59081E+14
-- ending hand #54 --,2020-05-30T04:16:42.492Z,1.59081E+14
"""Han @ zkpZrelbNa"" wins 1060 with Pair, 9's (hand: K♥, J♦)",2020-05-30T04:16:42.492Z,1.59081E+14
"""Han @ zkpZrelbNa"" checks",2020-05-30T04:16:41.583Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" checks",2020-05-30T04:16:39.776Z,1.59081E+14
"river: 3♣, 9♠, A♥, 2♣ [9♥]",2020-05-30T04:16:35.224Z,1.59081E+14
"""Han @ zkpZrelbNa"" checks",2020-05-30T04:16:34.314Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" checks",2020-05-30T04:16:32.561Z,1.59081E+14
"turn: 3♣, 9♠, A♥ [2♣]",2020-05-30T04:16:25.832Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T04:16:24.424Z,1.59081E+14
"""JX @ 2G9coVWBct"" folds",2020-05-30T04:16:22.972Z,1.59081E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T04:16:20.914Z,1.59081E+14
"""Han @ zkpZrelbNa"" calls with 265",2020-05-30T04:16:10.717Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" raises with 265",2020-05-30T04:16:08.829Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" checks",2020-05-30T04:16:05.932Z,1.59081E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T04:16:03.650Z,1.59081E+14
"flop:  [3♣, 9♠, A♥]",2020-05-30T04:15:58.859Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 100",2020-05-30T04:15:57.944Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 100",2020-05-30T04:15:56.069Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" folds",2020-05-30T04:15:52.117Z,1.59081E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T04:15:50.356Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T04:15:47.868Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" folds",2020-05-30T04:15:46.394Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T04:15:44.912Z,1.59081E+14
"""KK @ VJ89PY8F34"" calls with 100",2020-05-30T04:15:43.952Z,1.59081E+14
"""Han @ zkpZrelbNa"" calls with 100",2020-05-30T04:15:38.478Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" raises with 100",2020-05-30T04:15:36.204Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 20",2020-05-30T04:15:32.509Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T04:15:30.838Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" posts a big blind of 20",2020-05-30T04:15:28.869Z,1.59081E+14
"""Dany @ Uo7D5I9OYU"" posts a small blind of 10",2020-05-30T04:15:28.869Z,1.59081E+14
"Your hand is 2♠, 5♣",2020-05-30T04:15:28.869Z,1.59081E+14
"-- starting hand #54 (dealer: ""Dawrin @ 8tZJd0LYSy"") --",2020-05-30T04:15:28.869Z,1.59081E+14
"The player ""Han @ zkpZrelbNa"" joined the game with a stack of 2000.",2020-05-30T04:15:28.869Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" shows a A♥, 4♣.",2020-05-30T04:15:27.262Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" shows a J♣, A♣.",2020-05-30T04:15:24.038Z,1.59081E+14
-- ending hand #53 --,2020-05-30T04:15:23.363Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" gained 2150",2020-05-30T04:15:23.363Z,1.59081E+14
"""JX @ 2G9coVWBct"" folds",2020-05-30T04:15:21.935Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T04:15:19.705Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" raises with 1075",2020-05-30T04:15:18.094Z,1.59081E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T04:15:13.531Z,1.59081E+14
"turn: 2♦, 7♥, 3♣ [Q♣]",2020-05-30T04:15:11.300Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 430",2020-05-30T04:15:10.376Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T04:15:08.869Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" calls with 430",2020-05-30T04:15:07.286Z,1.59081E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T04:15:04.976Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" raises with 430",2020-05-30T04:14:57.602Z,1.59081E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T04:14:51.877Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" checks",2020-05-30T04:14:49.185Z,1.59081E+14
"flop:  [2♦, 7♥, 3♣]",2020-05-30T04:14:43.765Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T04:14:42.355Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 160",2020-05-30T04:14:41.405Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" folds",2020-05-30T04:14:38.194Z,1.59081E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T04:14:33.503Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 160",2020-05-30T04:14:31.421Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" folds",2020-05-30T04:14:29.191Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" calls with 160",2020-05-30T04:14:22.330Z,1.59081E+14
"""KK @ VJ89PY8F34"" calls with 160",2020-05-30T04:14:18.715Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" raises with 160",2020-05-30T04:14:16.625Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 20",2020-05-30T04:14:06.812Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T04:14:03.254Z,1.59081E+14
"The admin approved the player ""Han @ zkpZrelbNa"" participation with a stack of 2000.",2020-05-30T04:14:01.172Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" calls with 20",2020-05-30T04:14:00.778Z,1.59081E+14
"""Dany @ Uo7D5I9OYU"" posts a big blind of 20",2020-05-30T04:13:55.479Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" posts a small blind of 10",2020-05-30T04:13:55.479Z,1.59081E+14
"Your hand is 8♠, K♣",2020-05-30T04:13:55.479Z,1.59081E+14
"-- starting hand #53 (dealer: ""DARWIN @ XbHNZgHNwg"") --",2020-05-30T04:13:55.479Z,1.59081E+14
"The player ""Han @ zkpZrelbNa"" quits the game with a stack of 0.",2020-05-30T04:13:55.479Z,1.59081E+14
-- ending hand #52 --,2020-05-30T04:13:48.924Z,1.59081E+14
"""JX @ 2G9coVWBct"" wins 4260 with Two Pair, J's & 9's (hand: 9♣, 6♥)",2020-05-30T04:13:48.924Z,1.59081E+14
"""JX @ 2G9coVWBct"" shows a 9♣, 6♥.",2020-05-30T04:13:45.905Z,1.59081E+14
"""Han @ zkpZrelbNa"" shows a 2♦, A♦.",2020-05-30T04:13:45.905Z,1.59081E+14
"river: J♣, Q♠, 9♦, J♦ [4♣]",2020-05-30T04:13:45.905Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 1440",2020-05-30T04:13:44.995Z,1.59081E+14
"""Han @ zkpZrelbNa"" raises and all in with 1440",2020-05-30T04:13:43.177Z,1.59081E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T04:13:37.355Z,1.59081E+14
"turn: J♣, Q♠, 9♦ [J♦]",2020-05-30T04:13:32.093Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T04:13:30.664Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" folds",2020-05-30T04:13:29.167Z,1.59081E+14
"""Han @ zkpZrelbNa"" calls with 500",2020-05-30T04:13:28.161Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T04:13:12.941Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T04:13:10.603Z,1.59081E+14
"""JX @ 2G9coVWBct"" raises with 500",2020-05-30T04:13:04.764Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" checks",2020-05-30T04:13:00.006Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" checks",2020-05-30T04:12:57.424Z,1.59081E+14
"flop:  [J♣, Q♠, 9♦]",2020-05-30T04:12:54.518Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" calls with 60",2020-05-30T04:12:53.610Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 60",2020-05-30T04:12:49.222Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 60",2020-05-30T04:12:46.368Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" folds",2020-05-30T04:12:42.440Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 60",2020-05-30T04:12:41.489Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" calls with 60",2020-05-30T04:12:39.316Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T04:12:35.849Z,1.59081E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T04:12:34.387Z,1.59081E+14
"""Han @ zkpZrelbNa"" raises with 60",2020-05-30T04:12:22.370Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" calls with 20",2020-05-30T04:12:19.138Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 20",2020-05-30T04:12:17.525Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T04:12:13.909Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" calls with 20",2020-05-30T04:12:12.288Z,1.59081E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T04:12:04.222Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" posts a big blind of 20",2020-05-30T04:12:00.598Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" posts a small blind of 10",2020-05-30T04:12:00.598Z,1.59081E+14
"Your hand is A♥, 4♥",2020-05-30T04:12:00.598Z,1.59081E+14
"-- starting hand #52 (dealer: ""HY @ 5zgD4IFr_m"") --",2020-05-30T04:12:00.598Z,1.59081E+14
-- ending hand #51 --,2020-05-30T04:11:54.077Z,1.59081E+14
"""JX @ 2G9coVWBct"" wins 740 with Two Pair, 6's & 4's (hand: 4♦, 6♥)",2020-05-30T04:11:54.077Z,1.59081E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T04:11:53.168Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" checks",2020-05-30T04:11:50.476Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" checks",2020-05-30T04:11:48.849Z,1.59081E+14
"river: 8♠, Q♦, 6♠, 4♠ [K♣]",2020-05-30T04:11:46.866Z,1.59081E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T04:11:45.958Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" checks",2020-05-30T04:11:44.364Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" checks",2020-05-30T04:11:42.224Z,1.59081E+14
"turn: 8♠, Q♦, 6♠ [4♠]",2020-05-30T04:11:39.434Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" folds",2020-05-30T04:11:38.020Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" calls with 200",2020-05-30T04:11:37.060Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T04:11:33.886Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T04:11:32.429Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 200",2020-05-30T04:11:30.364Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" raises with 200",2020-05-30T04:11:28.593Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" calls with 20",2020-05-30T04:11:25.760Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" calls with 20",2020-05-30T04:11:23.938Z,1.59081E+14
"flop:  [8♠, Q♦, 6♠]",2020-05-30T04:11:21.190Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" checks",2020-05-30T04:11:20.284Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" calls with 20",2020-05-30T04:11:19.328Z,1.59081E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T04:11:17.872Z,1.59081E+14
"""Han @ zkpZrelbNa"" folds",2020-05-30T04:11:16.419Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" calls with 20",2020-05-30T04:11:15.454Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 20",2020-05-30T04:11:12.720Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T04:11:11.168Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" calls with 20",2020-05-30T04:11:09.657Z,1.59081E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T04:11:08.209Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T04:10:57.289Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" posts a big blind of 20",2020-05-30T04:10:52.305Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" posts a small blind of 10",2020-05-30T04:10:52.305Z,1.59081E+14
"Your hand is 7♥, 3♦",2020-05-30T04:10:52.305Z,1.59081E+14
"-- starting hand #51 (dealer: ""KK @ VJ89PY8F34"") --",2020-05-30T04:10:52.305Z,1.59081E+14
"The player ""Han @ zkpZrelbNa"" joined the game with a stack of 2000.",2020-05-30T04:10:52.305Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" shows a 2♥, 9♣.",2020-05-30T04:10:49.894Z,1.59081E+14
-- ending hand #50 --,2020-05-30T04:10:47.787Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" gained 160",2020-05-30T04:10:47.787Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T04:10:46.374Z,1.59081E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T04:10:42.984Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T04:10:38.709Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T04:10:37.244Z,1.59081E+14
"""JX @ 2G9coVWBct"" folds",2020-05-30T04:10:35.793Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" folds",2020-05-30T04:10:22.181Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T04:10:20.685Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" raises with 160",2020-05-30T04:10:18.945Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" checks",2020-05-30T04:10:11.477Z,1.59081E+14
"""KK @ VJ89PY8F34"" checks",2020-05-30T04:10:05.792Z,1.59081E+14
"flop:  [2♠, A♠, A♣]",2020-05-30T04:10:01.963Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" checks",2020-05-30T04:10:00.909Z,1.59081E+14
"""KK @ VJ89PY8F34"" calls with 20",2020-05-30T04:09:59.948Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" calls with 20",2020-05-30T04:09:57.732Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 20",2020-05-30T04:09:52.208Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T04:09:49.851Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" calls with 20",2020-05-30T04:09:46.420Z,1.59081E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T04:09:44.956Z,1.59081E+14
"The admin approved the player ""Han @ zkpZrelbNa"" participation with a stack of 2000.",2020-05-30T04:09:43.278Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 20",2020-05-30T04:09:41.313Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" calls with 20",2020-05-30T04:09:38.990Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" posts a big blind of 20",2020-05-30T04:09:35.432Z,1.59081E+14
"""KK @ VJ89PY8F34"" posts a small blind of 10",2020-05-30T04:09:35.432Z,1.59081E+14
"Your hand is A♥, 5♠",2020-05-30T04:09:35.432Z,1.59081E+14
"-- starting hand #50 (dealer: ""Hairuo @ PueKWMxLF_"") --",2020-05-30T04:09:35.432Z,1.59081E+14
"The player ""Han @ zkpZrelbNa"" quits the game with a stack of 0.",2020-05-30T04:09:35.432Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" shows a Q♦, 2♦.",2020-05-30T04:09:29.704Z,1.59081E+14
-- ending hand #49 --,2020-05-30T04:09:27.868Z,1.59081E+14
"""Han @ zkpZrelbNa"" shows a J♠, 2♣.",2020-05-30T04:09:27.868Z,1.59081E+14
"""JX @ 2G9coVWBct"" wins 1360 with Two Pair, Q's & 4's (hand: 4♥, Q♠)",2020-05-30T04:09:27.868Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T04:09:26.958Z,1.59081E+14
"""Han @ zkpZrelbNa"" calls and all in with 20",2020-05-30T04:09:24.482Z,1.59081E+14
"river: J♣, A♥, 4♣, Q♣ [2♥]",2020-05-30T04:09:22.681Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" folds",2020-05-30T04:09:21.273Z,1.59081E+14
"""Han @ zkpZrelbNa"" calls with 440",2020-05-30T04:09:20.325Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T04:09:18.860Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T04:09:17.393Z,1.59081E+14
"""JX @ 2G9coVWBct"" raises with 440",2020-05-30T04:09:14.445Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" calls with 20",2020-05-30T04:09:09.720Z,1.59081E+14
"""Han @ zkpZrelbNa"" calls with 20",2020-05-30T04:09:07.412Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" checks",2020-05-30T04:09:04.371Z,1.59081E+14
"turn: J♣, A♥, 4♣ [Q♣]",2020-05-30T04:09:00.454Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" calls with 60",2020-05-30T04:08:59.545Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 60",2020-05-30T04:08:56.271Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 60",2020-05-30T04:08:54.266Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T04:08:52.227Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" calls with 60",2020-05-30T04:08:51.271Z,1.59081E+14
"""Han @ zkpZrelbNa"" raises with 60",2020-05-30T04:08:39.675Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" checks",2020-05-30T04:08:35.895Z,1.59081E+14
"flop:  [J♣, A♥, 4♣]",2020-05-30T04:08:33.609Z,1.59081E+14
"""Han @ zkpZrelbNa"" checks",2020-05-30T04:08:32.700Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" calls with 20",2020-05-30T04:08:30.933Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 20",2020-05-30T04:08:27.425Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T04:08:25.329Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" folds",2020-05-30T04:08:20.692Z,1.59081E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T04:08:19.234Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 20",2020-05-30T04:08:18.257Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" calls with 20",2020-05-30T04:08:16.465Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T04:08:14.981Z,1.59081E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T04:08:13.520Z,1.59081E+14
"""Han @ zkpZrelbNa"" posts a big blind of 20",2020-05-30T04:08:04.617Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" posts a small blind of 10",2020-05-30T04:08:04.617Z,1.59081E+14
"Your hand is 9♦, 4♦",2020-05-30T04:08:04.617Z,1.59081E+14
"-- starting hand #49 (dealer: ""ToeKnee @ 2e90LzkfW1"") --",2020-05-30T04:08:04.617Z,1.59081E+14
-- ending hand #48 --,2020-05-30T04:07:58.056Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" shows a J♠, A♦.",2020-05-30T04:07:58.056Z,1.59081E+14
"""JX @ 2G9coVWBct"" wins 2759 with Straight, Q High (hand: 9♣, 5♦)",2020-05-30T04:07:58.056Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T04:07:57.147Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" calls with 20",2020-05-30T04:07:55.582Z,1.59081E+14
"river: Q♣, 8♠, 10♥, J♦ [10♠]",2020-05-30T04:07:51.165Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T04:07:49.758Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 372",2020-05-30T04:07:47.129Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" raises with 372",2020-05-30T04:07:45.558Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" checks",2020-05-30T04:07:39.957Z,1.59081E+14
"turn: Q♣, 8♠, 10♥ [J♦]",2020-05-30T04:07:36.675Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 395",2020-05-30T04:07:35.761Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" calls with 395",2020-05-30T04:07:34.257Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" raises with 395",2020-05-30T04:07:32.715Z,1.59081E+14
"flop:  [Q♣, 8♠, 10♥]",2020-05-30T04:07:25.030Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 240",2020-05-30T04:07:24.123Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" folds",2020-05-30T04:07:22.643Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" calls with 240",2020-05-30T04:07:19.059Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" raises with 240",2020-05-30T04:07:17.395Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T04:07:11.308Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 60",2020-05-30T04:07:07.343Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" calls with 60",2020-05-30T04:06:51.921Z,1.59081E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T04:06:50.469Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T04:06:32.677Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" folds",2020-05-30T04:06:27.146Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" raises with 60",2020-05-30T04:06:26.193Z,1.59081E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T04:06:22.390Z,1.59081E+14
"""Han @ zkpZrelbNa"" folds",2020-05-30T04:06:18.040Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" posts a big blind of 20",2020-05-30T04:06:16.286Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" posts a small blind of 10",2020-05-30T04:06:16.286Z,1.59081E+14
"Your hand is 9♦, 4♣",2020-05-30T04:06:16.286Z,1.59081E+14
"-- starting hand #48 (dealer: ""JX @ 2G9coVWBct"") --",2020-05-30T04:06:16.286Z,1.59081E+14
-- ending hand #47 --,2020-05-30T04:06:12.731Z,1.59081E+14
"""JX @ 2G9coVWBct"" gained 520",2020-05-30T04:06:12.731Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" folds",2020-05-30T04:06:11.321Z,1.59081E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T04:06:06.217Z,1.59081E+14
"""Han @ zkpZrelbNa"" folds",2020-05-30T04:06:03.094Z,1.59081E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T04:05:57.258Z,1.59081E+14
"""JX @ 2G9coVWBct"" raises with 200",2020-05-30T04:05:36.303Z,1.59081E+14
"flop:  [K♦, J♠, 3♥]",2020-05-30T04:05:28.615Z,1.59081E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T04:05:27.205Z,1.59081E+14
"""JX @ 2G9coVWBct"" calls with 100",2020-05-30T04:05:26.252Z,1.59081E+14
"""Kazi @ T6BLGsBNLZ"" folds",2020-05-30T04:05:24.789Z,1.59081E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T04:05:23.331Z,1.59081E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T04:05:18.097Z,1.59081E+14
"""DARWIN @ XbHNZgHNwg"" calls with 100",2020-05-30T04:05:17.136Z,1.59081E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T04:05:14.368Z,1.59081E+14
"""KK @ VJ89PY8F34"" calls with 100",2020-05-30T04:05:13.410Z,1.59081E+14
"""Han @ zkpZrelbNa"" calls with 100",2020-05-30T04:05:11.611Z,1.59081E+14
