entry,at,order
"""Stanley @ rzDyzZDcYR"" folds",2020-06-02T03:17:40.561Z,159106786056888
"""The Kai @ 1txO9KYpw5"" calls with 350",2020-06-02T03:17:39.602Z,159106785960852
"""JX @ Div4SB3AM1"" calls with 350",2020-06-02T03:17:37.915Z,159106785792636
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T03:17:35.856Z,159106785586380
"""Broke Han @ qeXoH5sXz7"" calls with 350",2020-06-02T03:17:28.057Z,159106784806496
"""Kazi @ 0FuKm-uER0"" raises with 350",2020-06-02T03:17:25.623Z,159106784563181
"""Durrrrr @ G2Nl3cTGsS"" raises with 200",2020-06-02T03:17:22.141Z,159106784214993
"""Hy @ cMBxzvx1EZ"" posts a big blind of 50",2020-06-02T03:17:19.004Z,159106783901233
"""jaff @ DzhdXhTz7D"" posts a small blind of 25",2020-06-02T03:17:19.004Z,159106783901232
"Your hand is A♥, 8♠",2020-06-02T03:17:19.004Z,159106783901197
"-- starting hand #61 (dealer: ""Stanley @ rzDyzZDcYR"") --",2020-06-02T03:17:19.004Z,159106783901192
"""Stanley @ rzDyzZDcYR"" shows a 8♥, 3♦.",2020-06-02T03:17:13.689Z,159106783370014
"""Durrrrr @ G2Nl3cTGsS"" shows a 3♥, A♠.",2020-06-02T03:17:12.435Z,159106783244488
"""Broke Han @ qeXoH5sXz7"" shows a 10♥, A♦.",2020-06-02T03:17:11.924Z,159106783193131
"""JX SIMP @ XbHNZgHNwg"" shows a 6♣, K♦.",2020-06-02T03:17:10.679Z,159106783068730
"""Kazi @ 0FuKm-uER0"" shows a J♥, 4♣.",2020-06-02T03:17:10.505Z,159106783051236
"-- ending hand #60 --",2020-06-02T03:17:09.480Z,159106782949198
"""JX SIMP @ XbHNZgHNwg"" gained 3446",2020-06-02T03:17:09.480Z,159106782949193
"""JX @ Div4SB3AM1"" folds",2020-06-02T03:17:08.072Z,159106782808334
"""JX SIMP @ XbHNZgHNwg"" raises with 445",2020-06-02T03:17:06.553Z,159106782656158
"turn: K♣, 5♠, K♠ [5♥]",2020-06-02T03:17:01.749Z,159106782175741
"""Broke Han @ qeXoH5sXz7"" folds",2020-06-02T03:17:00.341Z,159106782035059
"""Kazi @ 0FuKm-uER0"" folds",2020-06-02T03:16:58.877Z,159106781888423
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T03:16:57.431Z,159106781743885
"""JX @ Div4SB3AM1"" calls with 1005",2020-06-02T03:16:55.146Z,159106781515389
"""JX SIMP @ XbHNZgHNwg"" raises with 1005",2020-06-02T03:16:41.472Z,159106780147970
"""Broke Han @ qeXoH5sXz7"" calls with 287",2020-06-02T03:16:38.213Z,159106779822930
"""Kazi @ 0FuKm-uER0"" calls with 287",2020-06-02T03:16:37.232Z,159106779724027
"""Durrrrr @ G2Nl3cTGsS"" raises with 287",2020-06-02T03:16:22.562Z,159106778257542
"flop:  [K♣, 5♠, K♠]",2020-06-02T03:16:04.624Z,159106776463196
"""jaff @ DzhdXhTz7D"" folds",2020-06-02T03:16:03.217Z,159106776322537
"""Stanley @ rzDyzZDcYR"" folds",2020-06-02T03:16:01.714Z,159106776172233
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T03:16:00.254Z,159106776026216
"""JX @ Div4SB3AM1"" calls with 100",2020-06-02T03:15:59.209Z,159106775921615
"""JX SIMP @ XbHNZgHNwg"" calls with 100",2020-06-02T03:15:55.297Z,159106775530463
"""Broke Han @ qeXoH5sXz7"" calls with 100",2020-06-02T03:15:54.349Z,159106775435708
"""Kazi @ 0FuKm-uER0"" calls with 100",2020-06-02T03:15:53.385Z,159106775339343
"""Durrrrr @ G2Nl3cTGsS"" raises with 100",2020-06-02T03:15:50.914Z,159106775092520
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T03:15:29.815Z,159106772982530
"""jaff @ DzhdXhTz7D"" posts a big blind of 50",2020-06-02T03:15:20.532Z,159106772054268
"""Stanley @ rzDyzZDcYR"" posts a small blind of 25",2020-06-02T03:15:20.532Z,159106772054267
"Your hand is 2♣, 2♠",2020-06-02T03:15:20.532Z,159106772054247
"-- starting hand #60 (dealer: ""The Kai @ 1txO9KYpw5"") --",2020-06-02T03:15:20.532Z,159106772054243
"-- ending hand #59 --",2020-06-02T03:15:17.019Z,159106771702867
"""JX SIMP @ XbHNZgHNwg"" gained 1275",2020-06-02T03:15:17.019Z,159106771702862
"""Kazi @ 0FuKm-uER0"" folds",2020-06-02T03:15:15.611Z,159106771561878
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T03:15:14.170Z,159106771417770
"""Stanley @ rzDyzZDcYR"" folds",2020-06-02T03:15:02.228Z,159106770223681
"""JX @ Div4SB3AM1"" folds",2020-06-02T03:15:00.552Z,159106770056054
"""JX SIMP @ XbHNZgHNwg"" raises with 956",2020-06-02T03:14:57.437Z,159106769744495
"""Kazi @ 0FuKm-uER0"" checks",2020-06-02T03:14:37.093Z,159106767710029
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T03:14:36.146Z,159106767615733
"""Stanley @ rzDyzZDcYR"" checks",2020-06-02T03:14:35.175Z,159106767518690
"flop:  [2♠, J♥, 5♥]",2020-06-02T03:14:26.224Z,159106766623175
"""Kazi @ 0FuKm-uER0"" calls with 250",2020-06-02T03:14:25.318Z,159106766532550
"""Durrrrr @ G2Nl3cTGsS"" calls with 250",2020-06-02T03:14:23.912Z,159106766392003
"""Stanley @ rzDyzZDcYR"" calls with 250",2020-06-02T03:14:21.784Z,159106766179195
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T03:14:17.781Z,159106765778974
"""JX @ Div4SB3AM1"" calls with 250",2020-06-02T03:14:02.729Z,159106764274183
"""JX SIMP @ XbHNZgHNwg"" raises with 250",2020-06-02T03:13:58.832Z,159106763884385
"""Broke Han @ qeXoH5sXz7"" folds",2020-06-02T03:13:53.188Z,159106763319674
"""Kazi @ 0FuKm-uER0"" calls with 50",2020-06-02T03:13:52.101Z,159106763211018
"""Durrrrr @ G2Nl3cTGsS"" calls with 50",2020-06-02T03:13:49.522Z,159106762952916
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T03:13:47.171Z,159106762718087
"""jaff @ DzhdXhTz7D"" folds",2020-06-02T03:13:42.630Z,159106762263836
"""Stanley @ rzDyzZDcYR"" posts a big blind of 50",2020-06-02T03:13:34.518Z,159106761452797
"""The Kai @ 1txO9KYpw5"" posts a small blind of 25",2020-06-02T03:13:34.518Z,159106761452795
"Your hand is Q♠, 7♣",2020-06-02T03:13:34.518Z,159106761452720
"-- starting hand #59 (dead button) --",2020-06-02T03:13:34.518Z,159106761452717
"The player ""jaff @ DzhdXhTz7D"" joined the game with a stack of 5000.",2020-06-02T03:13:34.518Z,159106761452711
"-- ending hand #58 --",2020-06-02T03:13:27.996Z,159106760800998
"""Stanley @ rzDyzZDcYR"" wins 5475 with Two Pair, Q's & 9's (hand: 9♦, A♦)",2020-06-02T03:13:27.996Z,159106760800993
"""JX @ Div4SB3AM1"" checks",2020-06-02T03:13:27.087Z,159106760709462
"""Stanley @ rzDyzZDcYR"" checks",2020-06-02T03:13:25.698Z,159106760570501
"river: Q♠, 8♦, 6♣, 9♣ [Q♣]",2020-06-02T03:13:20.501Z,159106760051032
"""Stanley @ rzDyzZDcYR"" calls with 1000",2020-06-02T03:13:19.589Z,159106759959768
"""JX @ Div4SB3AM1"" raises with 1000",2020-06-02T03:13:17.330Z,159106759733807
"""Stanley @ rzDyzZDcYR"" checks",2020-06-02T03:13:13.877Z,159106759388826
"turn: Q♠, 8♦, 6♣ [9♣]",2020-06-02T03:13:07.759Z,159106758776771
"""Stanley @ rzDyzZDcYR"" calls with 1000",2020-06-02T03:13:06.853Z,159106758686134
"""JX @ Div4SB3AM1"" raises with 1000",2020-06-02T03:13:04.761Z,159106758476956
"The player ""dorcas @ vcjU7fqW_I"" stand up with the stack of 4250.",2020-06-02T03:13:03.046Z,159106758307702
"""Stanley @ rzDyzZDcYR"" calls with 50",2020-06-02T03:12:58.915Z,159106757892343
"flop:  [Q♠, 8♦, 6♣]",2020-06-02T03:12:53.260Z,159106757326812
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T03:12:51.853Z,159106757186454
"""dorcas @ vcjU7fqW_I"" folds",2020-06-02T03:12:41.887Z,159106756189602
"""JX @ Div4SB3AM1"" calls with 700",2020-06-02T03:12:40.930Z,159106756094204
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T03:12:37.861Z,159106755786941
"""Broke Han @ qeXoH5sXz7"" folds",2020-06-02T03:12:31.223Z,159106755123161
"""Kazi @ 0FuKm-uER0"" folds",2020-06-02T03:12:29.658Z,159106754966638
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T03:12:25.528Z,159106754553594
"The admin approved the player ""jaff @ DzhdXhTz7D"" participation with a stack of 5000.",2020-06-02T03:12:13.223Z,159106753323122
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T03:12:12.046Z,159106753205449
"""Stanley @ rzDyzZDcYR"" raises with 700",2020-06-02T03:12:11.083Z,159106753109030
"The player ""jaff @ DzhdXhTz7D"" requested a seat.",2020-06-02T03:12:05.925Z,159106752593214
"""The Kai @ 1txO9KYpw5"" posts a big blind of 50",2020-06-02T03:12:01.865Z,159106752187357
"""dorcas @ vcjU7fqW_I"" posts a small blind of 25",2020-06-02T03:12:01.865Z,159106752187356
"Your hand is 7♣, 7♥",2020-06-02T03:12:01.865Z,159106752187336
"-- starting hand #58 (dealer: ""JX @ Div4SB3AM1"") --",2020-06-02T03:12:01.865Z,159106752187334
"The player ""Dany @ Sjr9Sysj_K"" quits the game with a stack of 20398.",2020-06-02T03:12:01.865Z,159106752187330
"-- ending hand #57 --",2020-06-02T03:11:55.324Z,159106751533394
"""Durrrrr @ G2Nl3cTGsS"" wins 3800 with A High (hand: Q♥, A♠)",2020-06-02T03:11:55.324Z,159106751533390
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T03:11:54.416Z,159106751442914
"""Hy @ cMBxzvx1EZ"" checks",2020-06-02T03:11:52.506Z,159106751251330
"river: 7♥, 10♣, 2♦, K♦ [5♦]",2020-06-02T03:11:46.553Z,159106750656163
"""Hy @ cMBxzvx1EZ"" calls with 950",2020-06-02T03:11:45.648Z,159106750565540
"""Dany @ Sjr9Sysj_K"" folds",2020-06-02T03:11:44.193Z,159106750420005
"""Stanley @ rzDyzZDcYR"" folds",2020-06-02T03:11:41.828Z,159106750183830
"""JX @ Div4SB3AM1"" folds",2020-06-02T03:11:38.320Z,159106749833049
"""Broke Han @ qeXoH5sXz7"" folds",2020-06-02T03:11:35.943Z,159106749595142
"""Durrrrr @ G2Nl3cTGsS"" raises with 950",2020-06-02T03:11:31.894Z,159106749190316
"""Hy @ cMBxzvx1EZ"" checks",2020-06-02T03:11:29.060Z,159106748906916
"""Dany @ Sjr9Sysj_K"" checks",2020-06-02T03:11:25.780Z,159106748578771
"""Stanley @ rzDyzZDcYR"" checks",2020-06-02T03:11:23.940Z,159106748394991
"""JX @ Div4SB3AM1"" checks",2020-06-02T03:11:19.813Z,159106747982238
"turn: 7♥, 10♣, 2♦ [K♦]",2020-06-02T03:11:17.151Z,159106747715885
"""Broke Han @ qeXoH5sXz7"" checks",2020-06-02T03:11:16.245Z,159106747625347
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T03:11:14.373Z,159106747438399
"""Hy @ cMBxzvx1EZ"" checks",2020-06-02T03:11:10.618Z,159106747062586
"""Dany @ Sjr9Sysj_K"" checks",2020-06-02T03:11:09.662Z,159106746967100
"""Stanley @ rzDyzZDcYR"" checks",2020-06-02T03:11:07.910Z,159106746791797
"""JX @ Div4SB3AM1"" checks",2020-06-02T03:11:04.078Z,159106746408849
"flop:  [7♥, 10♣, 2♦]",2020-06-02T03:11:00.595Z,159106746060250
"""Hy @ cMBxzvx1EZ"" calls with 300",2020-06-02T03:10:59.688Z,159106745969732
"""Dany @ Sjr9Sysj_K"" calls with 300",2020-06-02T03:10:58.731Z,159106745874112
"""Stanley @ rzDyzZDcYR"" calls with 300",2020-06-02T03:10:56.653Z,159106745666196
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T03:10:53.848Z,159106745385697
"""dorcas @ vcjU7fqW_I"" folds",2020-06-02T03:10:52.386Z,159106745239470
"""JX @ Div4SB3AM1"" calls with 300",2020-06-02T03:10:50.591Z,159106745059797
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T03:10:48.666Z,159106744867454
"""Broke Han @ qeXoH5sXz7"" calls with 300",2020-06-02T03:10:43.197Z,159106744320543
"""Kazi @ 0FuKm-uER0"" folds",2020-06-02T03:10:41.726Z,159106744173465
"""Durrrrr @ G2Nl3cTGsS"" raises with 300",2020-06-02T03:10:34.371Z,159106743437909
"""Hy @ cMBxzvx1EZ"" calls with 50",2020-06-02T03:10:27.148Z,159106742715576
"""Dany @ Sjr9Sysj_K"" calls with 50",2020-06-02T03:10:26.196Z,159106742620496
"""Stanley @ rzDyzZDcYR"" calls with 50",2020-06-02T03:10:24.247Z,159106742425556
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T03:10:23.283Z,159106742329085
"""dorcas @ vcjU7fqW_I"" posts a big blind of 50",2020-06-02T03:10:18.166Z,159106741817554
"""JX @ Div4SB3AM1"" posts a small blind of 25",2020-06-02T03:10:18.166Z,159106741817552
"Your hand is 2♣, 6♠",2020-06-02T03:10:18.166Z,159106741817530
"-- starting hand #57 (dealer: ""JX SIMP @ XbHNZgHNwg"") --",2020-06-02T03:10:18.166Z,159106741817524
"""Broke Han @ qeXoH5sXz7"" shows a 8♠, J♠.",2020-06-02T03:10:14.500Z,159106741450810
"""JX SIMP @ XbHNZgHNwg"" shows a 4♦, 6♣.",2020-06-02T03:10:13.768Z,159106741377653
"""Kazi @ 0FuKm-uER0"" shows a 3♦, 8♥.",2020-06-02T03:10:13.125Z,159106741314396
"""Hy @ cMBxzvx1EZ"" shows a 5♠, A♠.",2020-06-02T03:10:12.250Z,159106741225746
"""Durrrrr @ G2Nl3cTGsS"" shows a K♥, 2♣.",2020-06-02T03:10:12.102Z,159106741211120
"-- ending hand #56 --",2020-06-02T03:10:09.647Z,159106740965493
"""Hy @ cMBxzvx1EZ"" gained 625",2020-06-02T03:10:09.647Z,159106740965486
"""JX @ Div4SB3AM1"" folds",2020-06-02T03:10:08.238Z,159106740824572
"""Kazi @ 0FuKm-uER0"" folds",2020-06-02T03:09:59.066Z,159106739907288
"""Hy @ cMBxzvx1EZ"" raises with 468",2020-06-02T03:09:48.868Z,159106738887561
"""JX @ Div4SB3AM1"" checks",2020-06-02T03:09:45.476Z,159106738548428
"flop:  [5♦, Q♣, J♣]",2020-06-02T03:09:41.225Z,159106738123347
"""JX @ Div4SB3AM1"" calls with 200",2020-06-02T03:09:40.318Z,159106738033126
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T03:09:38.631Z,159106737863945
"""Broke Han @ qeXoH5sXz7"" folds",2020-06-02T03:09:37.179Z,159106737718800
"""Kazi @ 0FuKm-uER0"" calls with 200",2020-06-02T03:09:35.177Z,159106737518523
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T03:09:33.572Z,159106737358139
"""Hy @ cMBxzvx1EZ"" raises with 200",2020-06-02T03:09:29.445Z,159106736945491
"""Dany @ Sjr9Sysj_K"" folds",2020-06-02T03:09:25.880Z,159106736588790
"""Stanley @ rzDyzZDcYR"" folds",2020-06-02T03:09:23.419Z,159106736342849
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T03:09:21.183Z,159106736119183
"""dorcas @ vcjU7fqW_I"" folds",2020-06-02T03:09:18.500Z,159106735850774
"""JX @ Div4SB3AM1"" posts a big blind of 50",2020-06-02T03:09:16.419Z,159106735643038
"""JX SIMP @ XbHNZgHNwg"" posts a small blind of 25",2020-06-02T03:09:16.419Z,159106735643036
"Your hand is 10♣, 2♦",2020-06-02T03:09:16.419Z,159106735643004
"-- starting hand #56 (dealer: ""Broke Han @ qeXoH5sXz7"") --",2020-06-02T03:09:16.419Z,159106735643003
"The player ""JX @ Div4SB3AM1"" joined the game with a stack of 5000.",2020-06-02T03:09:16.419Z,159106735642998
"""Kazi @ 0FuKm-uER0"" shows a 9♦, 9♥.",2020-06-02T03:09:12.057Z,159106735206505
"""Durrrrr @ G2Nl3cTGsS"" shows a 7♦, 8♠.",2020-06-02T03:09:10.336Z,159106735034437
"""JX SIMP @ XbHNZgHNwg"" shows a 5♠, 8♣.",2020-06-02T03:09:10.135Z,159106735014365
"""dorcas @ vcjU7fqW_I"" shows a 3♣, 2♦.",2020-06-02T03:09:09.299Z,159106734930651
"-- ending hand #55 --",2020-06-02T03:09:08.905Z,159106734891408
"""Kazi @ 0FuKm-uER0"" gained 1225",2020-06-02T03:09:08.905Z,159106734891401
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T03:09:07.499Z,159106734750787
"""Kazi @ 0FuKm-uER0"" raises and all in with 4000",2020-06-02T03:09:05.789Z,159106734579764
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T03:09:03.006Z,159106734301465
"flop:  [2♠, 3♥, 3♠]",2020-06-02T03:08:57.768Z,159106733777698
"""Durrrrr @ G2Nl3cTGsS"" calls with 500",2020-06-02T03:08:56.861Z,159106733686938
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T03:08:48.985Z,159106732899301
"""Stanley @ rzDyzZDcYR"" folds",2020-06-02T03:08:46.198Z,159106732620596
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T03:08:38.457Z,159106731846551
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T03:08:30.759Z,159106731076768
"""Broke Han @ qeXoH5sXz7"" folds",2020-06-02T03:08:29.308Z,159106730931692
"""Kazi @ 0FuKm-uER0"" raises with 500",2020-06-02T03:08:27.147Z,159106730715537
"""Durrrrr @ G2Nl3cTGsS"" raises with 250",2020-06-02T03:08:24.979Z,159106730498660
"""Hy @ cMBxzvx1EZ"" calls with 50",2020-06-02T03:08:20.629Z,159106730063920
"""Dany @ Sjr9Sysj_K"" folds",2020-06-02T03:08:19.142Z,159106729915076
"The admin approved the player ""JX @ Div4SB3AM1"" participation with a stack of 5000.",2020-06-02T03:08:17.571Z,159106729757877
"""Stanley @ rzDyzZDcYR"" calls with 50",2020-06-02T03:08:16.399Z,159106729640905
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T03:08:14.595Z,159106729460349
"""dorcas @ vcjU7fqW_I"" folds",2020-06-02T03:08:12.034Z,159106729204202
"The player ""JX @ Div4SB3AM1"" requested a seat.",2020-06-02T03:08:11.241Z,159106729124826
"""JX SIMP @ XbHNZgHNwg"" posts a big blind of 50",2020-06-02T03:08:08.859Z,159106728886909
"""Broke Han @ qeXoH5sXz7"" posts a small blind of 25",2020-06-02T03:08:08.859Z,159106728886907
"-- starting hand #55 (dealer: ""Kazi @ 0FuKm-uER0"") --",2020-06-02T03:08:08.859Z,159106728886883
"The player ""JX @ Div4SB3AM1"" quits the game with a stack of 0.",2020-06-02T03:08:08.859Z,159106728886878
"""Broke Han @ qeXoH5sXz7"" shows a 2♥, 7♦.",2020-06-02T03:08:04.498Z,159106728450709
"-- ending hand #54 --",2020-06-02T03:08:01.331Z,159106728134010
"""Durrrrr @ G2Nl3cTGsS"" wins 6136 with Straight, 10 High (hand: 8♥, 6♥)",2020-06-02T03:08:01.331Z,159106728134004
"""Durrrrr @ G2Nl3cTGsS"" shows a 8♥, 6♥.",2020-06-02T03:07:58.321Z,159106727833002
"""JX @ Div4SB3AM1"" shows a 2♦, K♥.",2020-06-02T03:07:58.321Z,159106727833001
"river: 7♣, 9♦, 6♠, 10♥ [9♣]",2020-06-02T03:07:58.321Z,159106727832996
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T03:07:56.909Z,159106727691663
"""JX @ Div4SB3AM1"" calls and all in with 1452",2020-06-02T03:07:55.949Z,159106727596183
"""Kazi @ 0FuKm-uER0"" folds",2020-06-02T03:07:51.652Z,159106727166107
"""Durrrrr @ G2Nl3cTGsS"" raises with 8575",2020-06-02T03:07:50.713Z,159106727072247
"""Hy @ cMBxzvx1EZ"" calls with 1432",2020-06-02T03:07:45.604Z,159106726561240
"""Dany @ Sjr9Sysj_K"" folds",2020-06-02T03:07:25.296Z,159106724530307
"""Stanley @ rzDyzZDcYR"" folds",2020-06-02T03:07:22.116Z,159106724212443
"""dorcas @ vcjU7fqW_I"" folds",2020-06-02T03:07:17.008Z,159106723701624
"""JX @ Div4SB3AM1"" raises with 1432",2020-06-02T03:07:09.821Z,159106722982996
"""Kazi @ 0FuKm-uER0"" checks",2020-06-02T03:07:02.163Z,159106722217111
"turn: 7♣, 9♦, 6♠ [10♥]",2020-06-02T03:06:54.429Z,159106721443827
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T03:06:53.520Z,159106721353074
"""Kazi @ 0FuKm-uER0"" calls with 50",2020-06-02T03:06:49.746Z,159106720975467
"""Durrrrr @ G2Nl3cTGsS"" calls with 50",2020-06-02T03:06:48.252Z,159106720826090
"""Hy @ cMBxzvx1EZ"" calls with 50",2020-06-02T03:06:46.583Z,159106720659062
"""Dany @ Sjr9Sysj_K"" calls with 50",2020-06-02T03:06:44.677Z,159106720468512
"""Stanley @ rzDyzZDcYR"" calls with 50",2020-06-02T03:06:42.900Z,159106720291113
"""dorcas @ vcjU7fqW_I"" calls with 50",2020-06-02T03:06:33.585Z,159106719359370
"""JX @ Div4SB3AM1"" checks",2020-06-02T03:06:29.046Z,159106718905422
"""Kazi @ 0FuKm-uER0"" checks",2020-06-02T03:06:27.127Z,159106718713578
"flop:  [7♣, 9♦, 6♠]",2020-06-02T03:06:24.905Z,159106718491314
"""Dany @ Sjr9Sysj_K"" calls with 200",2020-06-02T03:06:23.995Z,159106718400449
"""Stanley @ rzDyzZDcYR"" calls with 200",2020-06-02T03:06:21.770Z,159106718177795
"""dorcas @ vcjU7fqW_I"" calls with 200",2020-06-02T03:06:18.946Z,159106717895432
"""JX @ Div4SB3AM1"" calls with 200",2020-06-02T03:06:11.007Z,159106717101829
"""Broke Han @ qeXoH5sXz7"" folds",2020-06-02T03:06:06.106Z,159106716611366
"""Kazi @ 0FuKm-uER0"" calls with 200",2020-06-02T03:06:05.119Z,159106716512879
"""Durrrrr @ G2Nl3cTGsS"" calls with 200",2020-06-02T03:06:00.910Z,159106716091876
"""Hy @ cMBxzvx1EZ"" raises with 200",2020-06-02T03:05:59.381Z,159106715938866
"""Dany @ Sjr9Sysj_K"" calls with 50",2020-06-02T03:05:55.660Z,159106715566976
"""Stanley @ rzDyzZDcYR"" calls with 50",2020-06-02T03:05:53.609Z,159106715361802
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T03:05:52.134Z,159106715214203
"""dorcas @ vcjU7fqW_I"" calls with 50",2020-06-02T03:05:48.469Z,159106714848765
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T03:05:46.471Z,159106714647906
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T03:05:43.948Z,159106714395650
"""Broke Han @ qeXoH5sXz7"" posts a big blind of 50",2020-06-02T03:05:38.627Z,159106713863595
"""Kazi @ 0FuKm-uER0"" posts a small blind of 25",2020-06-02T03:05:38.627Z,159106713863594
"Your hand is 2♦, K♥",2020-06-02T03:05:38.627Z,159106713863557
"-- starting hand #54 (dealer: ""Durrrrr @ G2Nl3cTGsS"") --",2020-06-02T03:05:38.627Z,159106713863552
"""The Kai @ 1txO9KYpw5"" shows a Q♦, 5♦.",2020-06-02T03:05:37.120Z,159106713712825
"-- ending hand #53 --",2020-06-02T03:05:34.089Z,159106713409777
"""The Kai @ 1txO9KYpw5"" gained 350",2020-06-02T03:05:34.089Z,159106713409772
"""dorcas @ vcjU7fqW_I"" folds",2020-06-02T03:05:32.681Z,159106713269226
"""JX @ Div4SB3AM1"" folds",2020-06-02T03:05:31.225Z,159106713123408
"""JX SIMP @ XbHNZgHNwg"" folds",2020-06-02T03:05:25.881Z,159106712589534
"""Kazi @ 0FuKm-uER0"" folds",2020-06-02T03:05:24.422Z,159106712443066
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T03:05:04.513Z,159106710452218
"""Stanley @ rzDyzZDcYR"" folds",2020-06-02T03:05:00.297Z,159106710030551
"""The Kai @ 1txO9KYpw5"" raises and all in with 5523",2020-06-02T03:04:57.029Z,159106709703729
"""dorcas @ vcjU7fqW_I"" checks",2020-06-02T03:04:48.497Z,159106708850570
"""JX @ Div4SB3AM1"" checks",2020-06-02T03:04:46.457Z,159106708647201
"""JX SIMP @ XbHNZgHNwg"" checks",2020-06-02T03:04:44.318Z,159106708432728
"""Kazi @ 0FuKm-uER0"" checks",2020-06-02T03:04:39.606Z,159106707961625
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T03:04:37.523Z,159106707753134
"flop:  [10♦, Q♣, 6♠]",2020-06-02T03:04:25.787Z,159106706579626
"""Kazi @ 0FuKm-uER0"" checks",2020-06-02T03:04:24.880Z,159106706488818
"""Durrrrr @ G2Nl3cTGsS"" calls with 50",2020-06-02T03:04:20.649Z,159106706065637
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T03:04:17.711Z,159106705772040
"""Dany @ Sjr9Sysj_K"" folds",2020-06-02T03:04:16.254Z,159106705626282
"""Stanley @ rzDyzZDcYR"" calls with 50",2020-06-02T03:04:13.262Z,159106705327117
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T03:04:12.308Z,159106705232055
"""dorcas @ vcjU7fqW_I"" calls with 50",2020-06-02T03:04:09.320Z,159106704933512
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T03:04:06.357Z,159106704636620
"""JX SIMP @ XbHNZgHNwg"" calls with 50",2020-06-02T03:04:04.590Z,159106704459988
"""Broke Han @ qeXoH5sXz7"" folds",2020-06-02T03:03:53.970Z,159106703397824
"""Kazi @ 0FuKm-uER0"" posts a big blind of 50",2020-06-02T03:03:48.119Z,159106702813217
"""Durrrrr @ G2Nl3cTGsS"" posts a small blind of 25",2020-06-02T03:03:48.119Z,159106702813216
"Your hand is K♠, 3♥",2020-06-02T03:03:48.119Z,159106702813195
"-- starting hand #53 (dealer: ""Hy @ cMBxzvx1EZ"") --",2020-06-02T03:03:48.119Z,159106702813190
"-- ending hand #52 --",2020-06-02T03:03:41.602Z,159106702161232
"""Broke Han @ qeXoH5sXz7"" wins 456 with Straight, K High (hand: Q♦, K♦)",2020-06-02T03:03:41.602Z,159106702161230
"""Stanley @ rzDyzZDcYR"" wins 10252 with Flush, Qc High (hand: 7♣, Q♣)",2020-06-02T03:03:41.602Z,159106702161226
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T03:03:40.194Z,159106702020231
"""Stanley @ rzDyzZDcYR"" calls and all in with 1959",2020-06-02T03:03:38.373Z,159106701838476
"""JX @ Div4SB3AM1"" calls with 2187",2020-06-02T03:03:37.403Z,159106701741232
"""Broke Han @ qeXoH5sXz7"" raises with 2187",2020-06-02T03:03:18.508Z,159106699851742
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T03:03:14.452Z,159106699446005
"river: J♣, 6♥, 10♣, 9♣ [9♦]",2020-06-02T03:03:11.839Z,159106699184869
"""Kazi @ 0FuKm-uER0"" folds",2020-06-02T03:03:10.432Z,159106699044050
"""Durrrrr @ G2Nl3cTGsS"" calls with 875",2020-06-02T03:03:04.132Z,159106698414083
"""Stanley @ rzDyzZDcYR"" calls with 875",2020-06-02T03:03:02.406Z,159106698241443
"""JX @ Div4SB3AM1"" calls with 875",2020-06-02T03:03:00.493Z,159106698050072
